"","y"
"1301",71.2694396972656
"1302",26.9846954345703
"1303",102.663925170898
"1304",255.907760620117
"1305",74.3186264038086
"1306",78.9609146118164
"1307",71.8451995849609
"1308",210.928588867188
"1309",28.9709491729736
"1310",25.022668838501
"1311",72.7499084472656
"1312",16.789514541626
"1313",219.653381347656
"1314",107.322288513184
"1315",116.093482971191
"1316",62.398494720459
"1317",75.5379180908203
"1318",24.557559967041
"1319",62.573844909668
"1320",255.133270263672
"1321",55.1481971740723
"1322",214.742599487305
"1323",195.376403808594
"1324",23.6084747314453
"1325",42.8637351989746
"1326",159.475524902344
"1327",407.464172363281
"1328",38.593147277832
"1329",59.552791595459
"1330",27.308464050293
"1331",590.561645507812
"1332",71.7700271606445
"1333",30.0487518310547
"1334",41.1621971130371
"1335",126.666221618652
"1336",20.1556644439697
"1337",124.618728637695
"1338",68.5372467041016
"1339",148.527099609375
"1340",171.082183837891
"1341",167.915679931641
"1342",4.41298532485962
"1343",179.078018188477
"1344",101.165794372559
"1345",177.830993652344
"1346",26.1378917694092
"1347",164.454605102539
"1348",50.0279998779297
"1349",167.859039306641
"1350",85.7664337158203
"1351",173.366317749023
"1352",159.005325317383
"1353",110.954193115234
"1354",8.75723457336426
"1355",104.238388061523
"1356",51.4808731079102
"1357",48.1628379821777
"1358",356.300506591797
"1359",77.9202194213867
"1360",149.56364440918
"1361",77.8957290649414
"1362",266.933929443359
"1363",68.5052108764648
"1364",136.112075805664
"1365",18.578649520874
"1366",187.7607421875
"1367",107.187698364258
"1368",11.5674676895142
"1369",286.683837890625
"1370",91.345588684082
"1371",106.567565917969
"1372",59.6898384094238
"1373",90.2314682006836
"1374",27.0788631439209
"1375",166.483154296875
"1376",96.4429550170898
"1377",58.0259628295898
"1378",28.1168670654297
"1379",45.4189109802246
"1380",278.955322265625
"1381",163.183670043945
"1382",62.0085487365723
"1383",49.8016624450684
"1384",295.679565429688
"1385",46.8604393005371
"1386",75.7004013061523
"1387",76.5114898681641
"1388",116.665512084961
"1389",374.915405273438
"1390",72.5768356323242
"1391",65.0850219726562
"1392",153.847244262695
"1393",321.280853271484
"1394",721.327209472656
"1395",338.314300537109
"1396",44.8321495056152
"1397",333.497283935547
"1398",41.5528678894043
"1399",21.9322299957275
"1400",228.835815429688
"1401",13.3960418701172
"1402",13.7572135925293
"1403",40.7666702270508
"1404",102.152740478516
"1405",45.3340148925781
"1406",106.323760986328
"1407",81.2294998168945
"1408",198.398254394531
"1409",32.0739135742188
"1410",45.652717590332
"1411",38.4594306945801
"1412",20.2451801300049
"1413",152.701187133789
"1414",184.03776550293
"1415",169.913986206055
"1416",83.3163681030273
"1417",9.06171035766602
"1418",47.0425720214844
"1419",50.2706985473633
"1420",231.655532836914
"1421",74.5574340820312
"1422",44.5084533691406
"1423",52.9620475769043
"1424",98.0423965454102
"1425",602.577880859375
"1426",215.086837768555
"1427",73.2025451660156
"1428",77.4762878417969
"1429",280.649932861328
"1430",44.3757133483887
"1431",146.041259765625
"1432",187.44319152832
